"user.id","time","active","calm","determined","enthusiastic","grateful","happy","proud","joyful","attentive","angry","ashamed","disgusted","guilty","irritable","lonely","nervous","sad","scared"
1,-0.953008475713432,-1.34844951265731,-1.70944699706985,-1.70404439115521,-1.27875687779568,-1.31307666846165,-1.67224528364411,-0.517365378909391,-2.30841247714696,-0.802938085744075,0.787903893229788,-0.56870647780226,0.621326646303738,0.398274153754659,0.396061409303021,-0.464178099211584,0.0711250745807088,-0.398412669437723,0.710040473927345
1,1.66262895753607,-0.154465874994235,-0.373203123143005,-0.144335430067643,0.29095556168556,-0.228476346867031,-0.213686231931308,0.392327555349932,-0.827871901811312,0.593845947146957,0.641395572328145,-0.398712215697026,0.506487042489731,0.548321493434146,0.343287776336688,-0.21666688129412,0.103558685707952,-0.793124893000876,0.0985332570019804
1,3.50685949856415,1.94641176032629,2.15238991185486,1.60724031928689,2.67056984690973,2.10910064383962,2.8245578351808,2.91479230540248,2.29875670866045,2.48614465157603,-0.181543121256162,-0.796343476721887,-0.589925239085477,-0.709559395990547,-0.12964626825697,-1.02051252126376,-1.30284250651023,-1.93578816611049,-0.343107684584143
1,5.15896748797968,0.308289949693353,-0.330583651601925,-0.343335730575853,-0.0519982904170269,0.659266819550241,0.293298181792498,1.15341132411025,-0.561928815555847,0.27301185051971,1.08142929186718,0.292722933590035,1.3621982475696,1.20276840588834,0.96125071256555,0.635638106555936,1.40761410259228,0.4073513968322,1.04431401917618
1,6.55513056926429,-0.958752813885023,-1.14578096822383,-0.748764936290844,-0.316006000191589,-0.813013612371268,-0.893397692133808,0.0673110765866102,-1.14472097624274,-0.0302544607042127,2.69099691974442,0.666592111941888,2.31955670215155,1.6828414721324,2.59640407426451,1.25949708327188,1.17150386165374,0.908182602282689,2.22618913529596
1,7.9571082694456,0.465942320547103,1.08231080551041,0.711646318792255,1.8003688296435,0.61643708921906,1.29683944515208,1.58034223278255,1.38368790276774,1.23417715159667,-0.729494547086642,-1.1131270334552,-0.894053792264308,-0.866624886146601,-0.978444072679591,-1.1037584128013,-1.15943756122462,-2.54460529967967,-1.32984265361326
1,9.86423466750421,-0.223434102154033,-1.1023458708287,-0.610837671674202,0.51952235982448,-0.171869849908849,-0.87123646633071,0.276561905981477,-1.36056971479647,-0.336877647407196,-0.732063479890974,-1.61834313502795,-1.22442056466011,-0.751718721581376,-1.01250551647556,-1.03350145242746,-1.50688551153097,-1.90831132802587,-0.696136384035005
1,11.7167035685852,-0.543513081880984,-1.30780141332352,-0.875198672873796,-0.552029295234195,-0.420658368565757,-0.612112480026886,0.0415094689718321,-1.35097048792641,-0.105917648194722,0.52799056453513,-0.351031215118695,1.27045057938677,0.167716409517587,0.838654195696165,0.0502618000913602,-0.0865413905340242,-0.960024790000152,0.425677033680835
1,13.0675207441673,0.0198378105650503,0.426548830406957,0.646563964057275,0.487962569271073,0.155600456481561,0.292018098718641,2.15153886881451,0.227411586532047,0.685545865906041,1.41014597414436,-0.448554022209886,0.982721399701217,0.621783590431758,0.984044435457123,-0.368443944006323,0.626612010682026,0.111837702643761,0.964083106276456
1,14.3217900439631,-0.159068770085476,-0.225952052929031,0.0411926588468904,0.807066201654278,0.0460093521338863,-0.131520606719862,0.939334843076085,-0.769282086765383,0.453679238087254,1.59351939784409,0.423040541074453,1.29437240423929,1.28425928606681,1.64845311366457,0.758519846114747,1.46676428977474,0.219806221905285,0.705895030792847
1,15.9433951592073,0.0813284431314208,-0.425589216955497,-0.813281693176223,-0.0415877736081625,0.300547229496313,-0.0359882688418942,0.553847186391389,-0.872002324577225,0.993157702953079,-0.686603133393985,-0.233144856138116,0.257122699062877,-0.796174594670633,-0.324726646906217,-0.977034016369572,-0.089120256702163,-1.46223275502768,-0.821328684262573
1,17.898321748944,1.0964485910338,0.730754246454945,1.4829433878863,1.38627773277794,0.834036491921848,1.43465078479246,1.39020198524637,0.260289574033878,1.52119650518158,0.734068453492288,-0.254602222845426,0.302836062881669,-0.0528507479782434,0.575172243713278,-0.186825579728996,0.364722299165072,-0.386117542936623,0.129499392427699
1,19.658306034049,0.168184617785095,-0.624507337759566,0.250651899345956,0.21602842187975,-0.0317780441423072,-0.116762975949381,0.890159056516037,-0.283975769287851,0.559898481603009,0.840361473955608,-0.52797336806294,0.413437633793551,-0.0685000122204484,0.131022222009287,-0.0221882662853109,-0.366390592453906,-0.895017339804193,0.134963605967693
1,21.0032213330269,-0.212226480202544,-0.108416869427796,-1.14204333648161,-0.265473835686129,-0.211112273781031,-0.446762155757756,0.160786330572019,-1.05259734446443,0.115023764114747,-0.0220155569101274,-0.395743844907008,0.783899183665917,0.302201229537393,0.6931969900891,-0.506438563702725,-0.28987394872643,-0.841927515913807,0.242764098121553
1,22.3757866634987,0.0226456936709627,0.41238087029375,-0.174306157617067,0.443136617138001,0.317888572567512,0.686976487607338,1.39797904230043,0.276262551665676,0.352870417370871,2.61890709940284,1.45339666042785,2.72667509871127,2.6402146632894,3.10187075245589,1.23335251191107,2.01210777791127,1.50769958602458,2.33563025166243
1,23.7881462611258,-0.439003511511287,-0.627577788953098,-0.584121898176492,-0.696058186765894,-0.745449809106979,-1.07420731046491,0.511462111970274,-0.819647340160821,-0.00186148059602258,1.10087025410914,-0.401436649146485,0.811320822332119,0.355336351497117,0.656255808183996,-0.207725488589408,1.01081956665662,-0.106994263156845,0.514297924858302
1,25.7863955313805,0.267175595725511,-0.148947814109078,0.120071657384555,0.484789428784914,0.176889400235929,0.872966305923138,1.19182270791466,-0.174046559498197,0.469757288667939,1.35829901075673,0.0905234957149774,0.786808554897999,1.11836884968409,1.01579520526457,0.384283077541999,1.48772022859356,-0.201954606746369,0.632405927962
2,-1.13863308681175,1.31226910853783,1.80442824409124,2.40524828537577,1.08629636881391,0.985421817751101,1.64338333823253,1.68915883898299,3.3897235001444,-0.103567931274525,-0.683053269932296,-0.340928971388928,-0.0763481525863059,-0.788520048947726,-0.417449861108534,-1.07791669915411,-0.822506042541995,1.02409702355946,0.253177386858392
2,1.63192207179964,1.79094849389768,1.75039559431774,2.88219855998513,1.87188448078743,0.703186794294571,2.2368951746192,1.64327584201064,3.4422543428022,0.726136906739777,-1.47638792286675,-1.3126191967671,-1.23387515909155,-2.04162377513353,-1.56348142943535,-2.54497779822436,-2.10710715535501,-0.606010372779519,-0.950336402459395
2,3.40972506371327,0.163680482621876,0.311804738884697,0.890307220875691,-0.339988096971834,-0.923930005785165,0.352744823370241,-0.237475827198461,1.39394816468104,-1.26454070787881,1.62325072222414,0.698408171719093,1.51310141426168,0.270565929815614,0.593438397618165,-0.699593589833717,0.588693498988975,2.16162550673844,1.24707765913495
2,5.39559601130895,-1.05669384124214,-1.44778902794414,-0.988318399616629,-2.75410144490807,-1.8112457788074,-1.36519340145946,-2.00330769071084,0.130644874215793,-2.42327292142869,2.74056788921729,2.1662127984174,2.52631812004704,1.85067779222928,2.66771488015115,0.437455149837237,1.59185935799609,3.0869533862916,1.98147162277919
2,6.66843347833492,2.07376363146287,1.79811825969442,2.18206887569913,1.87213505930895,1.22140662494888,2.24430962905802,1.806703748353,3.66878244012983,0.0768409079675118,-0.165082602066478,-0.211969958170348,-0.0212527544635045,-0.767864688043664,0.153299127963913,-1.31486203318557,-0.983959841761533,0.661165750859738,0.756541603956035
2,8.306903939927,0.677677103780381,0.534324846572611,1.23748897303192,-0.596238208484234,-0.690820718004653,0.795563488059284,-0.018680652313551,1.93938187663379,-0.914400740634775,-0.108140214789692,0.132521210806805,0.19322328129991,-0.523626611450228,0.633126597058248,-1.02101079108592,0.23219374322986,1.12815379428373,1.03701443017395
2,9.88989616557956,1.44602450730604,2.0049283015291,2.61837389302972,1.32152109625161,0.753780113972153,1.47097385590402,1.16864366819066,2.98588296477603,-0.46564680894283,1.5012843892132,0.802133500344673,1.80925599586635,1.41437030749988,1.62018813251163,0.427363156071048,0.926767503474307,2.81953006773161,1.84645395781529
2,11.1599733063485,0.824185622902124,0.738158096569552,1.58654821831569,0.11885954197411,-0.496699998161471,0.556699708491648,0.78172963511118,2.74446506907163,-0.790047291273572,1.58432917655087,1.27016585615283,2.14145224678861,0.887483276363699,0.733468303466303,-0.304950614134718,0.275997676441969,2.52856219872456,1.9437761682562
2,12.6520091344137,1.1888699187097,0.768698345260396,1.94617153896309,1.21120170347734,-0.0628776409150339,1.52614694678901,0.495485653134274,2.63332234761082,-0.895097816203993,1.56948794433438,1.47125528851052,1.93528429342583,1.06963059795881,1.60014550853299,0.157358570781539,0.977830975960648,3.38212287764128,2.60049109831183
2,14.2944322444964,-0.664285496693523,-1.24385966275314,-0.455041349488946,-1.46606136734645,-1.38139206136348,-1.44518852697912,-1.41915723793775,0.341772303821863,-2.49012440043709,1.66641297416668,1.10821977509734,0.715922984956165,1.09461623416829,1.64313959132286,-0.469191520363679,1.0705121472235,2.34193626352909,1.76910513752609
2,16.0213769574184,0.247370038705839,0.467400683325398,1.77709019073302,-0.0995631129576769,-0.525387035050297,0.630275348633564,1.00843931433453,1.71779952484586,-0.880509679992191,-0.0791230491040436,0.00924863560715586,0.647495114600365,-0.661935516347156,0.550262523955725,-0.89707546412815,0.134493290783301,1.02647292055684,0.351183078556768
2,17.2178861517459,-0.375592350424966,-0.280608146259529,0.39232770930303,-1.33908975248422,-1.32487724997252,0.0379013072272747,-0.87658507900756,1.02579629121484,-1.37448843598957,0.501145944924783,0.653844684568081,0.256450611286569,-0.472625563004902,0.396698388685879,-0.655255974073492,-0.531556629817366,1.15308219461044,0.398708382473908
2,19.0679056267254,-0.63070561252497,-1.80399711644472,0.139189600819153,-1.46813620208999,-1.42488567068102,-0.950602906213302,-0.739777366430666,0.388433867205145,-2.6615779641069,0.65240688322843,0.534515079440249,1.31161722507846,0.2542988108437,0.363737035923709,-0.726520327381817,-0.143503094033327,1.82750208603299,1.49281394275807
